index,text,label
1204,drones COVID19 tactical safety response liberateillinois phasesone phasetwo phasethree publicsafety alexjones gocc HBA trumppressconference trumppressbriefing breakingnews prisonplanet wd3,pro
1205,"And now that the weather is getting better can do outdoor dining well, I know Chicago had ?? yesterday. Free up first large regions of the country who naturally practice social distancing. Wear masks, wash hands, and help the vulnerable stay at home. Covid19",pro
1206,Overwhelmed by all the talk about how to Abigail finds that most plans have these four things in common.,pro
1207,NEW COURT FILING: Following Release of Brady Documents that Exonerate Gen. Flynn -- MOTION FILED TO DISMISS ALL CHARGES MAGA Covid_19 lysol KimJongUn WalkAway spygate BuildThatWall.,pro
1208,If business owners want to re-open it should be Left upto them and yes if Employees want to wear their Masks while working and Customers want to wear them to then fine Lets do this!! MAYDAY.,pro
1209,"NEW YORK STATE RALLY Tomorrow, April 16, noon State Capitol in Albany, NY reopennys RT and tag your.",pro
1210,Not when the antibiotic you were prescribed is the WRONG solution. Closing the American economy and restricted the constitutional rights of all american citizens is paper napkin science in terms of a solution- and we are all waking up. operat,pro
1211,"Fauci is a typical leftist bureaucrat hack. Self-important, egotistical, myopic, self-righteous. If Trump lashes out, he 's right to do so. firefauci",pro
1212,Picard 's a bit distracted from fighting a race of orange dumbssses who do n't realize they 've worsened a plague by pretending it 's not happening telling ppl to go back to work. The code has confused a response to CoronavirusLockdown.,pro
1213,"Folks, ItIsUpToUs! This infringement on our rights is what recall petitions, injunctions, lawsuits are for. Get started now. betheactivist takebackamerica 1A 2a tcot ccot riseup liberty covidfascism",pro
1214,TuesdayMotivation ReopenTexas Commit your work to the Lord,pro
1215,AmericanEater wins yet again on Rally! $CMG +6% $DPZ +1% $FRGI +3% $PZZA +5% $TAST +8% $WEN +3% $WING +1% $YUMC +1% cc:.,pro
1216,Buildings being reopened to help deal with COVID19 might have to deal with heavy metals and bacteria in water pipes infrastructure getbacktowork publichealth cleanwater,pro
1217,LiberalismIsTheRealPandemic ReopenVirginia,pro
1218,This grins my gear! is our PRESIDENT and we are threat poorly for your support of OUR GREAT PRESIDENT. HE LOVES GOD. WHICH WE ALL NEED NOW! WITH THAT FAITH WE HAVE HOPE! TRUMP2020 WWG1WGA.,pro
1219,"Spotlight: Walmart, Amazon, honeybaked ham Freedomworks",pro
1220,covid19pandemic coronavirustruth End the Quarantine End The Curfew End the Lockdown End the Shutdown COVID19Pandemic There is no putting this back together again as nothing happened.,pro
1221,"High powered consultants Barack Obama, Hillary Clinton, David Boies, George Soros, Eric Holder, Bill Gates Marc Elias. Whatever gets them the most power money while putting illegals criminals over citizens. democratsaredestroyingamerica.",pro
1222,"Have a MAGA rally- a huge one, like never seen before. It 'll be tremendous.",pro
1223,Please stop trying to condition people into following ridiculous measures to control them. reopenillinois reopenil allinillinois endthelockdown COVID19 alreadypeaked notfascist,pro
1224,"Its not Martial Law … YET! So that can not be. Your friend must have been wrong. However, You if you post this same comment in about a week, I am sure will make it so. Seem 's like that is next ve",pro
1225,ZERO REASON TO DESTROY US BEEF. Foreign beef should NOT be allowed over American. demandusabeef americafirst shadsullivan,pro
1226,Inflated numbers to induce panic but everyone knows it wont stop until Nov 3. needs to,pro
1227,RecallSisolak ImpeachSisolak This dictator just proved he has zero clue zero plan and is piggybacking because he knows he 's in way over his head. If he 's not recalled it will be a pleasure to vote his Dictator Ass Th,pro
1228,signsyoureacovidiot You get moronic hack governors to re-open their state which 'll increase Corona Deaths in their state-because you wrongly believe that 'll help your re-election chances if their economy improves. DO NOT stayathome stayhealthy staysafe,pro
1229,"Just a general PSA: I just want you to know that if you went to the rally in Annapolis today to ReopenMaryland, or any rally for that matter: I despise you. Words do n't exist to describe how stupid you are, and you 're a selfish asshole.",pro
1230,"God bless Texas to ease Coronavirus lockdown under executive order to restore livelihoods, governor says",pro
1231,reopenpa,pro
1232,riseup or walkaway endthelockdownnow,pro
1233,U.S. House Majority Whip Rep. James Clyburn D-SC California Governor Newsom are on record saying: COVID-19 Pandemic is an OPPORTUNITY to reshape America to their progressive vision.,pro
1234,"Good morning to everyone waking up to this CoronaCoup. Stopped by Advocate Illinois last night around 11pm in Chicago. NOTHING GOING ON, NOT BUSY!!!! Three staffers sitting at the Triage table inside the front entrance with NOTHING TO DO!",pro
1235,RepostBy God Bless America EndTheLockdown reopencalifornianow FreeAmericaNow HuntingtonBeach USA Thank you to Law Enforcement today great job out there today RecallGavinNow,pro
1236,Why are we allowing YouTube to dictate what is or is not truth? They must be REGULATED immediately for silencing viral BakersfieldDoctors. Thankfully ElonMusk knows what 's up Lockdown must END! operationgridlock reopencalifornia.,pro
1237,"President Trump veto this bill if it gets to your desk. The people want a clean virus bill with no pork. The Dems are being irresponsible, selfish. Help the people today! GET IT DONE. COVIDIDIOTS coronaviruslockdown goodtuesday.",pro
1238,Is your business really ready to reopen? How do you prepare? The good news is that there 's a template to follow. tuesdaythoughts smallbusiness economy,pro
1239,"The rallies need a refined and careful message. They should be very specific about what liberalization measures they want taken and then be prepared to explain why doing so is not a public health threat, I told yesterday:",pro
1240,Please sign the petition to and endthelockdown,pro
1241,80% will have mild or no symptoms. Isolate those at high risk and provide necessities and comfort. Let the herd immunity start working. coronavirus usa covid19 NYC florida.,pro
1242,"reopenny michigan lockdownmichigan wedonotconsent quarantine coronavirus endthelockdowns Michigan rising! How the funeral directors are fooled, VR, fallen angel … via",pro
1243,"Doing fine and the WuFlu is still a bust. April 5th morning and nationwide death toll still well under 10,000! Most death still of elderly pre-existing conditions. Time to EndTheShutdown.",pro
1244,the new abnormal is more like it. COVID?19 scamdemic billgatesvirus covid endtheshutdown.,pro
1245,See more above Horses even want to get back to work! OperationGridlock,pro
1246,I 've been thinking long hard about the invisible enemy that is destroying America. It is CRUCIAL we reopen our country I will take a bullet to save it. These soldiers were willing they did n't want to die either. Reo,pro
1247,retail west reopen ARTX32503 covid_19.,pro
1248,This panic and hysteria over a virus with a survival rate of 99.98% has largely been caused by snowflake ParticipationTrophy culture. Leftist wimps are destroying EVERYTHING. Please piss one off share this weeks AngelasSoapBox!,pro
1249,Thank you gov. For bringing back panic buying.,pro
1250,"You have to ask yourself, why were chloroquine facts hidden? FireFauci and Birx COVID COVID19 COVID?19 OPENAMERICANOW WalkAway.",pro
1251,"Remember last Sunday 's anti-Semitic sign at the Columbus, OH protest? As it was going viral, Nazis decid.",pro
1252,Excellent discussion on regarding the need for COVID19 testing to safely How do we create a plan to use all resources to best effect for managing this health and economic crisis,pro
1253,ATTENTION NEW HAMPSHIRE AND MAINE!! reopennh reopenme,pro
1254,please end this scamdemic that is being used to steal the election in Nov. by not allowing people to go to the polls. Thousands of scientists and doctors are against the COVID19 lunacy that 's being propagated by leftists and the MSM. r,pro
1255,Absolutely disgusting that the political narrative today is to while COVID?19 cases are through the roof still increasing. We are n't even close to mass testing. I'm not Dying4WallStreet neither should any worker-CEOs politicians should be on the frontlines,pro
1256,Preach brotha!,pro
1257,"My favorite take so far: protestors are heroes because after they spread a deadly virus which WILL lead to unnecessary death and lengthen our quarantine, they then picked up some of the trash they themselves produced.",pro
1258,Just reopen the country! This event is over. herdimmunity reopenillinois now reopenaz.,pro
1259,Watch 's broadcast: live from denver Colorado reopencolorado fightforfreedom operationgridlock endthelockdown giletsjaunes yellowvests,pro
1260,"Stocks end the day higher after see saw session Dow UP 33, Nasdaq UP 139, SP500 UP 16 joblessclaims",pro
1261,This is great!! reopennc now.,pro
1262,PLEASE or else everyone will go NUTS! BlacksforTrump DemExit WalkAway Deepstate CNN FakeNews WaPo NYTimes FoxNews ABC CBS ABC NBC MSNBC COVID19 BoycottChina EnemyOfThePeople ChinaVirus DNC MAGA2020 KAG2020,pro
1263,Franklin County stood against their Governor 's stay at home order and reopened their county!!! We all need to follow suit here!!! RT,pro
1264,Thank God we have a President with some balls. It 's time to get back to normal. cureworsethandisease.,pro
1265,reaopenPA RALLY AHENT STARTED YET BUT ALREADY HAS GREAT TURNOUT StopRichardLevine StopWolf,pro
1266,reopentexas reopenvirginia reopmichigan thefive,pro
1267,RIZE UP! firefauci genocide event201 id2020 agenda21 civilunrest civildisobedience civilrights reopen starvation famine protest protests stayathome shelterinplace,pro
1268,if you really care about USA your own country and not an agent for china nor israel Stand against the corona lie and work with dems to stand against China evilness NOW.,pro
1269,Dr Vladimir Zelenko discovered the miracle cocktail treatment for COVID19. Listen to this interview and follow his advice. He says the economy could reopen in 3 days if everyone understood this.,pro
1270,Lockdown ACT OF WAR AGAINST PEOPLE HumanityIsNotAVirus covid19= SCAM KILLING with 5G -REALITY,pro
1271,Ok. How about all of you that want to go on out into the streets meet the Coronavirus death angel head on. The ones who survive could donate plasma to the rest of us making you the heroes you want to be. Fierce defenders of th,pro
1272,"f*** is wrong with you b****, are you stupid? Do n't you think the Russians want yo dumb-a** out in the streets, it 's been 8 days … The wht population that has n't had in any jail time or home-training. Trust me, The blks did n't make this hastag, facts. No.",pro
1273,notdying4wallstreet dieforthedow ventilatorshortage masks gloves handsanitizer flattenthecurve ventilators apartwestandtogether COVID19 PPE healthcare healthinsurance insurance jobloss economy.,pro
1274,"This is awful. We are being scammed, lied to … all for money and power. The corruption is off the charts. And President has been given bad fraudulent lies info leading his decision into this shutdown. NOW.",pro
1275,retail,pro
1276,WWG1WGA americafirst qarmy democratsbacktoworknowindictmentsarecoming,pro
1277,End the coronavirus panic by ending the quarantine end the curfew end the lockdown end the shutdown endthefed,pro
1278,"NEW YORK STATE RALLY Tomorrow, April 16, noon State Capitol in Albany, NY reopennys RT and tag your.",pro
1279,Drs Dan Erickson and Artin Massihi are being vilified and shut down on the social networks because they actually broke down the science and revealed that we must end the insanity of the politically motivated lockdown. Coronavirus is a political tool at this point.,pro
1280,"Boy, the attitudes of all my small business clients has shifted from anger, to out right defeat depression. I feel the exact same way. If this scam does n't end soon, no one will even want to TRY to recover. They 'll just fold.",pro
1281,Impressed the has moved the games Tokyo2021 is now the goal. Do n't all of the people look a little foolish now? thisisacrisis staysafe stayathome stayhealthy.,pro
1282,"If we too early, I'm pretty sure other countries that have flattened the curve will stop allowing America.",pro
1283,"Huawei Watch GT 2, There it is! review huawei smartwatch gt2 watch smart corona stayathome motivation workingfromhome get wear take buy offer deal coronaviruslockdown rt easter italy rt fav stayhome",pro
1284,CoronaVirus has peaked at 1/5th the number of deaths of the regular flu.,pro
1285,Take notes reopenvirginia.,pro
1286,This virus is a scam to take away every liberty you thought you had left.,pro
1287,"As the weather warms you will see people fleeing in droves to spend weekends, vacations summer in our southern or western states. You will likely also see peaceful protests from operationgridlocknj YOU FAILED THIS CITY ON EVERY LEVEL ESPECIALLY SENIORS.",pro
1288,Fuck u Trump. PPE ppeshortage covid19,pro
1289,WE THE PEOPLE DEMAND OUR COUNTRY OPEN! This is unconstitutional and we have been LIED TO. operationgridlock PROTEST for our FREEDOM back now!! WE DO NOT CONSENT! We demand truth! APRIL 22nd in Los,pro
1290,Mr. Governor Dr. Northam PLEASE DON'T reopen Virginia in maniacal 's LUDICROUS campaign. I'm a CCRN w/ an expired license. We both know the chaos of practicing understaffed,pro
1291,God Bless the state of Texas!,pro
1292,KAG buildthewall MAGA trump,pro
1293,mypresident now,pro
1294,Duwa prayer to protect from coronavirus. covit-19 COVIDIDIOTS stayathomeorder hantavirus trudeaudictatorship coronaviruslockdown notdying4wallstreet tuesdaythoughts,pro
1295,EDITORIAL: Wield science and facts against pandemic protestors and presidential pestilence Sentinel Colorado OPENAMERICANOW StayAtHomeOrder TrumpPressConf TrumpVirus NoPaywallHere,pro
1296,"NJ does not need a committee of pharma executives and Chan-Zuckerberg puppets to tell us when to OpenUpNJ. you closed NJ in 1 day, you open it! MayDay OpenUpAmerica",pro
1297,justdoit MAGA …,pro
1298,"It may take months or years to develop an effective treatment for Covid19. We will survive the ChinaVirus, but wo n't survive the shutdown 'cure' that Democrats seem to want extended indefinitely. MAGA",pro
1299,spot on joey! Tests new cases are irrelevant at this point. Hospitalizations and hospital capacity are all that matters. The gist of the corona scam was preventing overwhelming the hospitals Other than a few weeks in NYC that was,pro
1300,Please attend Saturday 's rally in Tallahassee! endtheshutdownnow ReopenFloridaNOW with no restrictions.,pro
1301,"While your airline is frustrating you, MY airline is making decisions designed to help small businesses, reward our loyalty, and help Thank you ?.",pro
1302,trump praises mayday protests across california as very good people:,pro
1303,now reopenwisconsin reopenmichigan.,pro
1304,"Recall her,",pro
1305,reopenFl reopenFlorida reo,pro
1306,SHARE YOUR GOODNESS … NotDying4WallStreet StayAtHomeOrder TuesdayThoughts CoronavirusLockdown Liberty University Hantavirus isolateMorrissey boycottweatherspoonsMyFirstStream,pro
1307,See you in June reopenohio and reopenmichigan epic fail. In the meantime REAL states like Florida will help us,pro
1308,"I'm literally SO confused about ReopeningTN. could, quite possibly be more incompetent than … which is n't saying much. What a fucking disaster. coronavirus Fail weallgonnadie so TN wo n't have to pay more UnemploymentInsurance.",pro
1309,These honking protests are going on in Capitols all around the country. I believe is reading the zeitgeist correctly. America is ready to get back to work and,pro
1310,Thanks Cris you Patriot lion No time for sleeping w all the Twitter censorship FreeInfoWars OperationGridLock LiberateMinnesota,pro
1311,"Please! APRIL 13th. rally Make it the BIGGEST, most BEAUTIFUL rally the country 's ever seen! We 're here for YOU, Mr. President! We 'll stand right beside you-- not 6 feet! MAGA TRUMP KAG coronavirus landslide2020 reopen",pro
1312,I just read this article and it makes me sick to my stomach. Do not shut down Memorial day and Independence day. Wake up america virginia,pro
1313,… probably unconstitutional … YA THINK I doubt ruthbaderginsburg herself would allow this fuckery. reopennc reopenwa reopenoregon reopennh,pro
1314,"This is a great idea. Anyone at protest should be willing to sign this waiver. If not, why not?",pro
1315,The masses hate their leaders.,pro
1316,"Gives more time for Americans to read it and report all the BS pork they 're tossing into it. At this point, can we please just At the rate they 're going it will be Easter before they get the thing passed and will have inflat",pro
1317,Thank you Gov. Abbott! Texas is showing the rest of America what Freedom CommonSense are all about ReopenTexas ReopenFlorida,pro
1318,"7 weeks ago: 0 deaths 6 weeks ago: 17 deaths 5 weeks ago: 49 deaths 4 weeks ago: 249 deaths 3 weeks ago: 1,588 deaths 2 weeks ago: 7,152 deaths 1 week ago: 18,758 deaths This week: 36,997 deaths Today 40,000+ ???",pro
1319,Trump is our Nero! notdying4wallstreet stayathomeorder generalstrike tokyoolympics,pro
1320,Reopen America! trump maga donaldtrump usa republican america conservative memes politics kag makeamericagreatagain meme trumptrain draintheswamp merica freedom americafirst president conservatives trump usa,pro
1321,We do n't need medicare for all we 're being told hospitals are overwhelmed like a war zone. That 's just not true numbers are correct no model has been correct. nosocialism MAGA americafirst trump2020.,pro
1322,Help Missourians out. Do you know how to say Do you have a job opening? in Swedish? reopenmo reopenstl reopenstlcounty itstime nomorelockdowns.,pro
1323,?????_?????,pro
1324,Funny. Yet is telling their viewers to Ifiots maga kag trumptrain deplorables republicans gop qanon AmericaFirst MAGA2020 KAG2020 fools.,pro
1325,"You are disgusting and the citizens should have the right to fight back. Do n't draw arms, go over there and do something about it. It is in our rights to protest, this is turning into a monarchy where govt is fighting to hold people hostage",pro
1326,Excellent investigative journalism by about Neil Ferguson 's history of flawed models. Article also delves into the conflict of interest of corporate/private/government push for vaccines and the needless lockdowns. COVID19 fraud.,pro
1327,"competition is essencial for a free enterprise, open up stores on weekends, require masks to get in but Walmart is stuffed to the gills, germs, germs germs and Target and Walmart are making out like a bandit. nocompetition",pro
1328,reopennc riseup now caresact PPP Wall Street feasts on federal coronavirus aid while Main Street starves.,pro
1329,The guy who got someone killed by recommending meds wants the country open. The guy who ran a fraudulent charity wants the country open. His cult would believe what he says even if literal diarrhea fell from his mouth DieForTheDow GOPDeathPanels,pro
1330,I do n't like the idea of we do n't have enough ideas or clues about the virus it could make things worse but trump did have a point. It ca n't be closed forever. I also hate him.,pro
1331,stop5grollout endthelockdown notesting novaccines arresttheirpoliticians arrestbillgates reopenny reopenfl reopentx reopenireland reopencanada reopennh,pro
1332,"In California we have 40 million people, less than 250 deaths. And we are shut down.",pro
1333,I want baseball! I want NASCAR. I want to eat in my favorite restaurant. I'm actually totally enjoying my husband working from home. Going to be really tough for him to start commuting again. MAGA 1A 2A tcot ccot.,pro
1334,"If is happening, the House of Representatives should also go back to work. You chose the job and you work for us aka WeThePeople.",pro
1335,This should be a coordinated effort between the two. Abbott has already signaled readiness to open. I'm certain other GOP Govs will follow suit. S,pro
1336,Reopennc,pro
1337,This is n't the movie Contagion. People are n't dying in the streets. Regardless of your political affiliation this is wrong. 13 million Americans filed for unemployment. 1/3 of people did n't pay April rent. Keep high risk at,pro
1338,I went the Walmart market today and the pharmacists are NOT wearing masks. If this were that serious they would be wearing haz mat suits. WWG1WWGA.,pro
1339,AMAZING! THANK YOU and Montana! Amazing news!,pro
1340,The cure ca n't be worse than the disease.,pro
1341,May 2 rally preparedness! reopenoregon now salemoregon,pro
1342,Dumb. CoronavirusUSA,pro
1343,COVID?19 without DryCough Fever FluSymptoms is one of my biggest worries! We need more Testing AntibodyTesting and Tracing before we Duval Florida Who are the Florida Drs. Fauci Birx?,pro
1344,Please get this trending twit family …,pro
1345,And you have no idea how many more think like her over here. The low IQ and corruption shows! lasvegas COVID19 reopen.,pro
1346,"Go hide under your bed with fear of the WuFlu. You do you. The rest of America finally wants to get back to living free, and that 's a wondrous, brave attitude. selfreliance",pro
1347,MindYourOwnDamnBusinessFloridaResidents StopCallingThePolice on people/families taking walks who are cooped up in the house all day cuz of this ridiculous quaratine shit who just want some air! nosynancys nosynancysneed2stop florida walkawayfromdemocrats.,pro
1348,This may be how we will all have to travel and commute soon.,pro
1349,"Nerve Opinion: is trending. This is both a crazed and stupid idea. We still have no cure or the resources for the people to combat COVID19. This is all an attempt to save the Stock Market, even though no one realizes that the damage is possibly irreversible.",pro
1350,endtheshutdown covid19.,pro
1351,This is but one reason we HAVE to get back to work sooner than later. No one is saying not take any precautions or not use commonsense. Many are struggling and wondering where their next meal will come from or if they will sleep in the streets or their cars.,pro
1352,Texas gov Abbott eyes reopening state businesses as he preps executive order laying out guidelines It 's time to start to I hope other states that are seeing things ease up follow on this!,pro
1353,Listen to the doctors scientists who are speaking out with the truth NOT colluding in this lie. Listen to Elon Musk!,pro
1354,There 's nothing to add reopenbritain reopenfrance reopeneurope reopenworld.,pro
1355,"OperationGridlock happening now, April 15 at noon! Free Michigan! Share, because Twitter is hiding it.",pro
1356,YES! catholic texas catholicchurch florida reopentexas,pro
1357,"IfICouldSpeakToDonaldTrump safely. Put a moratorium on FICA, payroll Fed. income taxes, capital gains/corporate taxes. Continue to BuildTheWall; do n't let Democrats add pork to stimulus package. Do n't stop confirming Fed. judges.",pro
1358,"and we do n't all shop at the same time. We 've been had by the ChiComs and their CommieFlu, the and the MAGA.",pro
1359,How many deaths are being charged as being from Coronavirus but no testing or autopsy has been done? No one should trust the reported numbers. And that is why we the people do n't trust the heavy handed government shut down.,pro
1360,prilaga atlantahairstyles atlantahairstylist atl challenge atlantahairstylists atlanta atlantic atlantabarbershops atlanticocean prilaga safely,pro
1361,"AmericaFirst AmericaStrong BUY Local, supportamericanworkers mainstreetusa Get Americans back to WORK! USA are Your friends neighbors, No matter the belief! USA 1 wearefamily godb",pro
1362,"Here 's one old person who would rather die than see the economy go into the old crapper. You may wish a life of servitude working for facebook, amazon, and uber, but I'm too old for that.",pro
1363,I'm posting s notice about the rally tomorrow in Texas because he was banned yesterday f.,pro
1364,GO Michigan FR Minnesota April 15 2020 OperationGridlock LansingMI The Lion sleeps no more,pro
1365,"When is the last time you read of someone at Publix, Walmart, or Kroger infected?",pro
1366,great. Now the 'essentials' will scream for hazard pay. And the FRAUDULENT corono-crisis now!,pro
1367,"Football news. Tuesday, 24 March 2020. The Australian Football Association NFL matches were suspended due to the Corona virus crisis on Tuesday, and organizers said the competition could no longer continue. coronaviruslockdown … … hantavirus",pro
1368,PROTESTS BEING REMOVED FROM YOUTUBE!! Freedom of speech! This is AMERICA and MichiganProtest is where we should STAND TOGETHER for our constitutional rights!! More of US than THEM! Let 's fight! oper,pro
1369,And some are using it as a way to further hurt its residents illinoislockdown,pro
1370,UNBELIEVABLE! Most complete short list of 's Covid9 bill millennials uniteblue democrats coronaviruslockdown stayathomeorder.,pro
1371,God Bless those true patriots. liberatecalifornia recallnewsom constitutionovercoronavirus americafirst americastrong endthelockdown,pro
1372,reopennc Covid_19 CoronavirusUSA wral abc11 WNCN Reopen NC rally downtown Raleigh NC today.,pro
1373,wuhancoronavirus,pro
1374,wakeupamerica,pro
1375,reopenusa freeatlast WWG1WGA,pro
1376,"The economy will collapse under an extended social lockdown. It will also collapse if we a million or more die. Both choices are bad, but one will save lives while the other will sacrifice them for the sake of illusory gains. CORONAVIRUS.",pro
1377,"Bad Ass,Hells Angel Biker Monkey has score to settle with toddler.",pro
1378,TRUTH SHALL SET YOU FREE Lockdown ACT OF WAR AGAINST PEOPLE humanityisnotavirus covid19= SCAM KILLING with 5G -REALITY,pro
1379,"Protesters have gathered for the rally in Columbus, Ohio. endthelockdown",pro
1380,At the tail end of a 5 week lock down Of course Trump 's numbers are down But when people see He 's fighting to let them GetBackToWork While the Dems say Lockdown til 2021 Watch that shift Especially as we shockingly Millions fail to die Again.,pro
1381,"Es wird die Zsur werden. Vor/nach Corona. Oder wie die Amis sagen: sollen die Groeltern sterben fr die Kinder. Wenn sie dann wird halt leider auch sehr, sehr viel medizinisches Personal sterben und sehr viele andere, weil es e",pro
1382,I will High Quality Google Review and WebSite Review Sell. Please Contact Me: Skype: GoogleReview24 Payment Method: Paypal and Payoneer Master Card. Thanks You … NotDying4WallStreet CoronavirusLockdown,pro
1383,If Governors tried to stop the media press from working and doing their business would they protest on 1stAmendment rights? Michigan MSNBC CNN abcnews NBC CBS michigandersagainstexcessivequarantine,pro
1384,????.,pro
1385,PROTESTS BEING REMOVED FROM YOUTUBE!! Freedom of speech! This is AMERICA and MichiganProtest is where we should STAND TOGETHER for our constitutional rights!! More of US than THEM! Let 's fight! operationgridlock,pro
1386,That 's true. But the people who are against recently said that 'it 's all worth it to save ONE life'. The virus is a totally different threat that targets people who do n't risk with anything and are most vulnera,pro
1387,AmericaFirst Jobs Living Time2GetBack2Work.,pro
1388,You are a disgrace to this country I pray God justly gives you what you deserve for your abuses coronaviruslockdown coronavirus democrats are doomed democratshateamerica reliefbill for american workers votedemsout wa,pro
1389,"want to shutter all non-essential places. wants to shutter the Democrat-led House. Ergo, Pelosi considers her job non-essential. America agrees. impeachandremovepelosi impeachpelosi",pro
1390,Fauci and Birx have brought about the biggest scam in American history. Now more deaths are reported as COVID19 than true. No more deaths from flu or pneumonia?,pro
1391,"Mr President, they hate America. They 'll lead it to distruction if left to it. Ca n't tell you how many WalkAway I 've seen in the past hour. on Easter. Tell these commies to kick rocks to Russia.",pro
1392,Check out my latest article: Can Your Marketing Hit the Pandemic 's Regional Curve Ball? via linkedin wednesdaymorning wednesdaywisdom radio events conference outdoors WFH workfromhome remotework CMO.,pro
1393,Do n't cops have a protest to attend? … SocialDistancingDosAndDonts.,pro
1394,coronaviruslockdown trump notdyingforwallstreet.,pro
1395,80% will have mild or no symptoms. Isolate those at high risk and provide necessities and.,pro
1396,"Or still choose to wear a mask, or gloves, or stay 6ft away from someone. This would just simply be called, making adult decisions, but please stop making your personal decisions the standard and rule for everyone to follow. coronavirus",pro
1397,I truly hope you are watching MayDay.,pro
1398,No. I am not ok with it. Was not ok with it from Day 1 ?? Free societies do not quarantine the healthy! coronavirus covid-19 DontTreadOnMe Reopen NC.,pro
1399,"Oh, so you talked with a bunch of people who sit around and listen to mind control mass media all day? Enough with this 'scary cold scam'. The numbers DO NOT support shutting down the country.",pro
1400,LIVE NOW Michigan huge PROTEST operationgridlock Other Livestreams The lion sleeps no more,pro
1401,They 're having too much fun playing president of the world coronavirus coronapanic coronavirustruth CoronaHoax coronavirusoregon coronavirusNYC ReopenOregon,pro
1402,I AM ALL FOR TRUMP HOLDING A BIG ASS RALLY IN ALABAMA! then lockdown the state keeping him there …,pro
1403,"Trump initially downplayed COVID-19 and called it a media hoax. His numbers went down. 3 weeks later, he did a 180, tried to stay on script, and his numbers went up. Today, he wants to while infections are on the rise. The POS is utterly unfit.",pro
1404,"Boogaloo it is, Im ready to end this bs lockdown operationgridlock operationgridlockla recallgavinnewsom",pro
1405,PROTESTS BEING REMOVED FROM YOUTUBE!! Freedom of speech! This is AMERICA and MichiganProtest is where we should STAND TOGETHER for our constitutional rights!! More of US than THEM! Let 's fight! operationgridlock,pro
1406,"Looks like NC is already re-opening. Drove from Raleigh to Wilmington today and the roads were full. Stores packed like Christmas. Punishing small businesses for no reason in favor or Walmart, CVS and grocery stores. No social distancing and",pro
1407,I'm sorry to hear that. Chin up and stay strong. Sending you positive energy and vibes. Ignore dark souls like fake profile They will eventually go back into the shadows and disapp,pro
1408,No more money! these bills are for elites only.,pro
1409,U.S. House Majority Whip Rep. James Clyburn D-SC California Governor Newsom are on record saying: COVID-19 Pandemic is an OPPORTUNITY to reshape America to their progressive vision.,pro
1410,Trump WANTS us sick! Follow the PPEshortage. Read this comment NoKXL TrumpOwnsEveryDeath COVID19,pro
1411,Your Governor 's Executive Order is in violation of the Constitution Remember Who stands with BlueLivesMatter and Who does n't … The side you are choosing HATES you~spits on you throws stuff on you Choose your opponents wisely. reopennc SCOTUS.,pro
1412,covid19pandemic End the quarantine end the curfew end the lockdown end the shutdown,pro
1413,Should have had the brains to close off all trading for a month. Unless money from it is needed to pay to live. coronavirus would spread if America does n't stay closed. Wealthy need to knock the crap off. You can get sick too from it.,pro
1414,TAKING BACK OUR LIVES. endthelockdown reopennc reopenny freedom scamdemic plandemic COVID19,pro
1415,LIVE NOW huge Michigan Protest operationgridlock One Livestream is FACEBOOK at Detroit Free Press or,pro
1416,Do n't trumpistheantichrist.,pro
1417,A lot of people are gonna be casket sharp with premature state openings ijs economy COVID19 lockdown ??.,pro
1418,Hepatitis outbreaks all over Southern CA recently. Why were n't beaches closed for that? I 'll take my chance w/ corona any day over hepatitis hatefakenews,pro
1419,The poor of this country are about to take a bullet for Capitalism … smh dieforthedow notdyingforwallstreet coronaviruslockdown,pro
1420,Anybody wanna go LIVE tonight on Instagram at 11pm EST on my show to talk about how they 're surviving the CoronavirusLockdown? coronavirus detroit chicago newyork atlanta losangeles newyork.,pro
1421,"is NOT an essential business. As we learned from COVID19 can live on surfaces for 17 days. Ah, Hobby Lobby never closed.",pro
1422,It 's a questionof long term chronic risk vs $$$ I like the British idea … people over 65 … stay in/ this could blow up … to where the whole country goes on spring break … and the hospitals are submerged for the year.,pro
1423,Wake up America! This is the research you need to look at! COVID-19 nonewnormal.,pro
1424,Damn in Nevada and in California are together just trying to ruin the 2 most important states in the West.,pro
1425,DennishMichaelLynch expresses the opinion of the forgotten men and women you promised to remember. It 's time to tell the experts surrounding you who have exploited covid19 that the game is up. KAG2020,pro
1426,"If you have a store front open up. Why can the big box stores be allowed to stay open walmart, HD, Lowes,but the local small business has to be closed? Something fishy here. Screwing the small guy. smallbiz",pro
1427,Anyone taking bets on Bernie holding his next rally at Easter when TraitorTrump,pro
1428,"Within an hour of the publication of its design, you will be able to buy forged immunity papers on the streets of Los Angeles. Comrade Fauci should be fired for even considering such a ridiculously stupid and illegal idea. firefauci",pro
1429,There is no proof that keeping healthy people in lock-down is necessary or helpful. No need to ExtendTheLockdown. openupamerica mayday povertykills.,pro
1430,rally protest sign thread,pro
1431,"ReopenVirginia IS FOR MORONS A new Axios/Ipsos survey finds 72% AGREE it would be risky to return to 'normal' life just yet, and would wait indefinitely or at least for a few more months for the threat of coronavirus infection to subside.",pro
1432,askbuddy Are you sucking up to the Trump who says or are you sucking up to the Trump who says Georgia re-opened too soon? You gave your loyalty to a backstabber. That 's your legacy.,pro
