index,text,label
1170,UNBELIEVABLE! Most complete short list of 's Covid9 bill millennials uniteblue democrats coronaviruslockdown stayathomeorder.,pro
1171,Be more and StayHome. calling on us all to be United in staying at home this Easter Bank Holiday. stayhomesaveslives coronavirus.,anti
1172,"You are doing a great job, Mr. President. Invisible or not the coronavirus is still an enemy that must be defeated or it will destroy our country. We MUST now. godblessamerica",pro
1173,I cannot express my level of disgust at these COVIDIOTS So profoundly stupid and selfish.,anti
1174,Austin rally for the ReopenTexas wing of supporters Save this video if you 're in it and develop symptoms in the next couple weeks so you can warn all these folks.,pro
1175,Cmon it 's close to 2k itsaboy ExtendTheLockdown IrfanKhan COVID19 CongratsChen Legend.,anti
1176,artvsartist2020 bbrightvc COVID?19 CHEN_BEST_DAD corona covid_19 COVID19 extendthelockdown epremierleague findom irfankhan itsaboy JENNIE JUNGKOOK LISA netflix NCTDREAM_riddin OVNI ripirfan ripirrfankhan wednesdaywisdom chenisfather chenhasababygirl,anti
1177,Fight for your rights America. Riseup and become lions. Do not let these fascists take your rights from you,pro
1178,Also known as the Virginia Economic Destruction Plan. reopenvirginia,pro
1179,"How about free access to for all the people on quarantine due to the coronavirus. While we all must stay inside, give us some fights to watch. stayathomeorder covid19out.",pro
1180,NO SHIRT NO SHOES NO MASK NO SERVICE COVID covid_19 retail quotes quote quotestoliveby,pro
1181,yes. I 've seen enough. Hydroxochlorquine plus a Z-pack shows promise. Avoid a ventilator at all costs. Our doc already said he 'd prescribe it if infected hospitalized with worsening symptoms. I'm not worried now now,pro
1182,"For some reason, I'm suspicious of lefties wanting to ExtendTheLockdown. Democrats and media are EXPLOITING the crisis for political power, media PRAISES China censorship. democratsarecorrupt voteblue endtheshutdown",anti
1183,ExtendTheLockdown DoNotOpenCalifornia and others are TRENDING because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT TODAY.,anti
1184,It 's this fuzzy thinking that makes you dangerous and a threat to our lives. You actually think spin and bad tv will convince people that your doing a great job. trumpcovidfails COVID pandemic extendthelockdown.,anti
1185,StayHomeSavesLives ruin the economy kill others who are not now getting ongoimg treatments. People will die regardless until there is a vaccine. SheildTheVulnerable and give people their lives back before it 's too late.,anti
1186,??????: ????2 ??????????? 67 ???? 4612 JummahMubarak ExtendTheLockdown Karachi Sindh Punjab Lahore Islmabad KPK Peshawar Balochistan Quetta,anti
1187,It 's so clear the MSM is so against the American people getting back to work AntiAmerican They live in their bubble of Washington and NY they are getting paid while the people outside of those liberal areas are suffering thursdayvibes,pro
1188,MAGA cureworsethandisease.,pro
1189,Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs extendthelockdown donotopencalifornianow Also libs: Elon Musk is asshoe,anti
1190,houstonlockdown californialockdown newyork sanfrancisco extendthelockdown COVID19 550sikhprayers on vasakhi20 vaisakhi popefrancis CTV CBC CNN 55ogurunanak,anti
1191,linkedin page business linkedinpage heade cover linkedincover linkedinbanner stayhomestaysafe USA australia canada startup extendthelockdown I will design LinkedIn Cover or header and logo design with page Creat,anti
1192,wuhancoronavirus chinesewuhanvirus CDC WHO chinaliedpeopledied reopen billgatesisnotourfriend faucifraud chinavirus ccpvirus.,pro
1193,stayhome stayhomesaveslives saveournhs.,anti
1194,reopennc,pro
1195,Watford will have a Lane Closure on A405 North Western Avenue near Kingsway North Orbital Roundabout between 6 7 April 10pm-5am for pole upgrade works. More information: respectourworkforce stayhomesaveslives,anti
1196,I'm getting the strong feeling that you wear a facemask in the shower. Fear kills worse than viruses. endtheshutdown,pro
1197,The deputy president speaking in tongues. This is beautiful. buruburu Health CAS mercy mwangangi Kikuyu Tanzania extendthelockdown Uganda Magufuli pogba COVID19 Jumia,anti
1198,I can see the threat.,pro
1199,"Will Ralph reopen Virginia so folks can go back to work and start living their lives, or will he have protesters back in Richmond packing the streets again?? reopenvirginia",pro
1200,icecreamnancy delaynancy nancypelosi Does just saying lies give them validity? Nancy we ALL know YOU delayed the PayrollProtectionProgram for a month while Trump and Pence were working to MAGA FridayFeeling AmericaFirst,pro
1201,"?????, ???? ???, ????, ?? ???? ?? ???? ??? ??? ????? ?????? ??????????? ?????? ????? ?? ????? ???????? ?? ???? ?? ???????? ?? ??? ?? ??? ???? ????? asteroide ExtendTheLockdown OVNI Israel COVID19 COVID19 Legend workingfromhome Corona wednesdaymorning NCTDREAM_Riddin.",anti
1202,"If Trump thought it was safe to and he 'd schedule a rally. Til he 's willing to pack in his base and stand in the middle of them for 2 hours, he just wants to use the rest of us as TrumpLabRats. MAGA KAG Demand a rally, see if he agrees.",pro
1203,I'm posting s notice about the rally tomorrow in Texas because he was banned yesterday f.,pro
1204,It 's easy to make fun of Georgia and Florida but why is no one making fun of Colorado is doing the exact same thing. The whitesupremacists threw a temper tantrum and he caved. covid extendthelockdown secondwave wearefucked.,anti
1205,"Hello. If you use Birmingham Moor Street Station, can you fill this survey please. We 're offering 75 in cash: ____________ birmingham birminghamupdates westmidlands midlands trains extendthelockdown extendlockdown brum _____________ Thank you!",anti
1206,reopenillinois.,pro
1207,"But YOU rage against your govt because you ca n't go to bars restaurants; parks beaches; movie theaters malls? You claim to love America, yet are willing to destroy it by risking infection spreading it to others, leading to illness and possibly death.",anti
1208,"Way to go, Texas! Now everyone else needs to follow suit. now now america everyjobisessential firefauci firebirx.",pro
1209,"i hope abbott knows that so many people are going to die bc he decided to open movie theaters, the mall, and restaurants on friday. extendthelockdown.",anti
1210,Please do n't gather in groups of more than two if they are not from your household. stayhomesaveslives,anti
1211,When the people find they can elect themselves money that will herald the end of the republic Franklin …,pro
1212,WE THE PEOPLE DEMAND OUR COUNTRY OPEN! This is unconstitutional and we have been LIED TO. operationgridlock PROTEST for our FREEDOM back now!! WE DO NOT CONSENT!,pro
1213,COVID?19 reopenpa.,pro
1214,?? ???? ?? ????? ?? ????? ????? ??????? ?? ????? ?? ???? ???? ???????? ???? ??? /???? ??? ???? ExtendTheLockdown IrfanKhan RestInPeace Legend ripirfankhan wednesdaymorning.,anti
1215,hardcore! We 've trained well for this day FreeSpeech coronavirus COVID?19.,anti
1216,inittogether WWG1WGA coronavirusupdate americafirst,pro
1217,"opentable Yelp time to design a reservation process allowing people to reserve tables for first Saturday, Sunday, Tuesday, their favorite eatery reopens and get notified of date the customer won! restaurants.",pro
1218,COVID19 coronavirus stayhome stayathomeandstaysafe alonetogether shelterinplace extendthelockdown government tyranny oppression jewishcommunity naturalright,anti
1219,"It 's so infectious I and everyone I know can go to packed Walmarts and Meijer 's 5 times a week for two months and not drop dead. The most infectious thing about covid is the fear. Keep selling it, we keep waking",pro
1220,We will GetBackToWork I know you and the other slimy Democrats want to tank our economy but that 's not going to happen. americafirst MAGA takeourcountryback.,pro
1221,Protests Crowd Huntington Beach covid19 reopenus lashutdown covid19 coronavirus pandemic globalpandemic stayinplace,pro
1222,tine to,pro
1223,Again why is the entire country shut down? Quarantine the sick not the healthy ?? And what 's gonna happen to America 's for supply? coronavirus,pro
1224,Not that we love the lockdown but need to ExtendTheLockdown wit the high index cases experienced in recent days across state and look over the implementation as is not helping matters.,anti
1225,"The anti-Trumpers were telling us there would be 2.2 million deaths. And that it did n't originate in China. And that NY needed 30,000 ventilators.",pro
1226,I am sending you 1?! Claim your Pi now following this link: -> -> use code: geomastro giveaway free referral airdrop crypto news PiDay iPhone Android btc ClubQuarantine StayHomeSavesLives COVIDIOT.,anti
1227,Assume you 're a crazy quarantine protestor. The protest message on your sign is: LIBERATE color of your eyes name of your first pet! COVIDIOTS coronavirus,anti
1228,LoActual Preocupacin ante posible escasez de carne USA EEUU COVID?19 Covid19Ec ExtendTheLockdown QuedemosnoEnCasa,anti
1229,now reopenarizonanow LOCKDOWN2020.,pro
1230,How Are You All Friend.Please Link SIgnup $100 free giveaway maney please signup now anyway linksignup now … NotDying4WallStreet TerrenceMcNally DieForTheDow CoronavirusLockdown Carolina makemoney maney online,pro
1231,Your Governor 's Executive Order is in violation of the Constitution Remember Who stands with BlueLivesMatter and Who does n't … The side you are choosing HATES you~spits on you throws stuff on you Choose your opponents wisely. reopennc SCOTUS.,pro
1232,People across Liverpool keeping themselves and our NHS heroes safe and following government advice StayHomeSavesLives. But very strange to see just how quiet Liverpool City Centre was today.,anti
1233,This is n't going to age well. TeaParty Somebody buy them a copy of the Constitution.,pro
1234,"To help slow the spread of COVID-19, we 've made the decision to temporarily close our 3 Out Of Office Coffee locations until further notice. Please take care of yourselves and follow the governments advice stay at home, protect the NHS, and save lives. stayhomesaveslives",anti
1235,"Sir,plz complete sealing/Curfew in the hotspot area in all over India up to 30 April is solutions at that time.Other india lockdown extend up to 30 April plz seal gurugram and nuh area completely ExtendTheLockdown.",anti
1236,"Under pressure from states, Centre considering extension of lockdown lockdownextension lockdown ExtendTheLockdown StayHome COVID?19 coronavirus",anti
1237,Not ccpvirus THIS WeThePeople demand transparency in our Gov't No one is above the law JusticeforFlynn ChargeHumanScum Releasethetranscripts msmknew ObamaKnew.,pro
1238,"Question with the StayHomeSavesLives hashtag: Is virtue-signalling on Westminster Bridge with a good proportion of the Met 's road going assets and hundreds breaking the social distancing rules, classed as essential?",anti
1239,"Former Rep. Ron Paul calls on trump to fire Dr. Fauci, says some are trying 'to have total control over the people' via firefauchi americafirst BREAKING trending americaworkstogether republicans trumppressbriefing.",pro
1240,"These people protesting saying I need a job, I need to work great, instead of protesting go deliver for postmates, Amazon, grubhub, dominos! Plenty of essential jobs out there. harrisburg",anti
1241,Draconian actions are amuck all over America! It 's time we push back against these draconian so called leaders like Two Faced who instituted another stay at home order extension now till June 10th! LiberateVirginia.,pro
1242,Patriotic AMERICANS from Florida Georgia all the way up to Michigan are demanding that this Coronavirus COVID_19 economic shutdown by the Democrats and RINOs be brought to an immediate end so that the people can get back to work! alljobsareessential,pro
1243,??????????????ZeePruk TuesdayMorning StayHome ExtendTheLockdown UFO aliensarereal SuperheroDay KristPerawat,anti
1244,It 's the time again. Packing a bag again in order to go in and stay away from home to work with my team from on nights from tonight till Saturday morning. Please StayHomeSavesLives and we will get through this. NHS COVID19,anti
1245,Thinking this is just the beginning. operationgridlock,pro
1246,"It 's been a heartbreaking couple of weeks here The seasonal businesses will be killed if this is n't over by the summer If this goes on too long, we wo n't survive … This is going to kill small-town America before it 's too late",pro
1247,openamericanow firefauci endthefed end the quarantine end the curfew end the lockdown end the shutdown lockdownrebellion liberatenewhampshire liberatemichigan liberateohio liberateminnesota COVID19,pro
1248,coronavirustruth endthefed End the quarantine end the curfew end the lockdown end the shutdown,pro
1249,This is terrible. A resurgence in daily Covid_19 deaths which is going back up rapidly. Why? Ask yourselves why? Government? Lack of testing? No. It 's because so many of you across the UK are flouting the safety rules when all you had to do was STAY HOME! stayhomesaveslives.,anti
1250,"You 're an idiot! An evil evil idiot who ca n't lie or fake his way out of this mess! But I 'll tell you what you should n't do, use Jesus and the resurrection to justify or rally troops for the mass killing that will happen if we ReopenAmer",pro
1251,"ReopenIllinois, ampFW, ILRight.",pro
1252,"If you call I do n't answer, u SMS, I do n't respond, you WhatsApp I do n't respond What must I do to tell you that nawe avoidega? 350 extendthelockdown skeemsaam",anti
1253,URGENT! Full disclosure from 'INSIDE' Dr. Rashid buttar via covidpanicisahoax.,pro
1254,Let businesses open with social distancing rules. They too can easily do what Walmart and the grocery stores are doing! reopennc.,pro
1255,"People have been saying this FOR DAYS on Tiktok that the COVID19 news here in the US is either exaggerated or outright false, and showing the videos to boot. And here we are, CBS is BUSTED! coronavirususa covidupdate lockdown",pro
1256,I am enshookened. Not really. endthelockdown endtheshutdown constitutionovercoronavirus,pro
1257,ExtendTheLockdown DoNotOpenCalifornia and others are trending because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT TODAY.,anti
1258,"If this tired old planet is to be healed, it will be the old-fashioned way, one by one, with each of us finding the best within us. reopenamer",pro
1259,prilaga atlantahairstyles atlantahairstylist atl challenge atlantahairstylists atlanta atlantic atlantabarbershops atlanticocean prilaga safely,pro
1260,beach florida COVID?19 Yesterday on Sunday there were cars parked all along the road for miles to get to the beach. I have never seen this happen before. At our end of the beach the people did keep social distancing.,pro
1261,"NEW YORK STATE RALLY Tomorrow, April 16, noon State Capitol in Albany, NY reopennys RT and tag your.",pro
1262,Punjab is a congress ruled state. The cm will do every effort to sabotage indian economy and efforts to reduce corona. Hence expect a extended lockdown unless people come on roads begging for congress in centre ExtendLockdown ExtendTheLockdown to kill the middle income man.,anti
1263,"He is making me want to buy a Tesla! He sees the data, the antibodies test, and liberty is at stake!",pro
1264,"During the European wars on Native Americans, there were smallpox and measles and other epidemics that killed whole tribes and weakened whole empires. They kept fighting because the Europeans kept attacking, but their cultures were devastated.",pro
1265,I dont begrudge the rich just the civil servant who made millions. NancyPelosi needs a reality our economy is in the toilet. AmericaFirst.,pro
1266,"Well, guess that CV thing is over now! Let 's and get back to normal life.",pro
1267,"Mark Zuckerberg: lockdown protests are 'misinformation,' Facebook will ban organizers via q qanon greatawakening walkaway wwg1wga maga covid coronavirus firstamendment",anti
1268,truth realtalk safespace COVID19 knowledge socialdistacing imlockedup mywindow stayhomestaysafe stayhomesaveslives truth love life god faith jesus quotes motivation wisdom facts inspiration,anti
1269,PREACH! billgatesvirus endthelockdown newworldordervirus scamdemic plandemic2020 reopennc reopenpa.,pro
1270,"Precautions, fine! But are playing politics with the rescue bill. I'm out of work because of this, Ca n't see unemployment status, site says it 's down, Ca n't look for another job because of the stay at home order. Dems you 're bleeding us to death!",pro
1271,"please dont fall for this, its a scam kindly retweet to save lives. extendthelockdown prayfor.",anti
1272,You 're seriously keeping this Clinton hack and liar in? Why?,pro
1273,Same with 1A and the right to free assembly. I'm sick of this stay at home. They have a damn cure. Time to,pro
1274,Remember supporting the healthcare workers by giving them a break! do n't rush or you will burn out what 's left of them.,pro
1275,WAKE UP AMERICA! It 's not just about the virus. It 's about our rights. It 's about the hate. It 's about HUMANITY being under siege. We MUST come together. WalkAway OpenAmerica sundayvibes COVID does n't matter which side you 're on: THINK! TruthMatters ??.,pro
1276,WHO WILL BE THE WORST SUFFERER AFTER coronavirus HAVOC GETS OVER hantavirus coronaviruslockdown coronavirusindia covid19india completelockdown corona 21dayslockdown 21daylockdown covid19outbreak corona chinaliedpeopledied USA china italy.,pro
1277,The virus is not a threat. Just ask,pro
1278,Earlier today Austin Texas citizens rallied together 2 get They 've had enough of the Lockdown the tyrannical orders imposed on them by mayors governors. Here 's a crossection of reactions by locals ReOpenTheWorld FightForFreedom,pro
1279,"When more states and cities are issuing stay at home orders, how can you What 's up? trumpliesamericansdie covid whitehousebriefing worstpresidentever",pro
1280,Beast-Trading Software Volatile75 NASDAQ Nas100 Volatile75 CoronaVirusUpdate ExtendTheLockdown lockdownpakistan Covid_19 China IrfanKhan TwitterRunnersAwards ??????,anti
1281,"sure we 've got Freedom of Speech, but that should n't mean Freedom to violate StayAtHome orders. Every single person that is protesting the StayAtHome orders&are gathered in the streets, should be arrested. At the very least, fined. You stupid, ignorant bastards.",anti
1282,"We miss this! livemusic livemusiclives goodtimes Atlanta, Georgia",pro
1283,notdying4wallstreet dieforthedow ventilatorshortage masks gloves handsanitizer flattenthecurve apartwestandtogether COVID19.,pro
1284,"I was wondering about this, if the second wave of coronavirus infections might be more like an aftershock. Nope. Not in Singapore and Hong Kong. The second wave of COVID19 is worse than the first. safely and responsibly.",pro
1285,"I like this response, if you are making your personal prayer it is advisable to speak in tongues since the devil ca n't understand that williamruto sonko COVID19 ExtendTheLockdown StayAtHome instagramdown Israel ufo2020 PumpRules Ir",anti
1286,????? ?? ???? ????? ??? ?? ?????? ?? ????? ??? ?????? ?????? ??? COVID?19 extendthelockdown khisan,anti
1287,"To create a group on gab is $60 a year. All we would have to do is chip in a few dollars each to a members PayPal and create groups per state. We would have 100% privacy 100% free speech, they wo n't be able to know anything in",pro
1288,ExtendTheLockdown Samsung s20 Ultra like Or Huawei p40 pro plus Retweet,anti
1289,5:30PM 6nnNews news stayhomesaveslives sindhlockdown COVID19 PK,anti
1290,hoax trumpisaloser viruscorona raiders americafirst,pro
1291,Watching Memoirs of a Geisha tonight with the Wife with a bit of Jura to relax with. Love streaming films and with and ExtendTheLockdown,anti
1292,"First of all stop the spin because Democrats were part of bill. Secondly,legal immigrants here on the green card will get checks. Third that 's the price you pay for being here illegally and sucking off the system for decades. americafirst reopename",pro
1293,"Actially you 'd better warn your son or your parents about CallousCuomo he 's actually killed people, worsened COVID19 and forced us all to lockdown. closeny",pro
1294,reopenvirginia.,pro
1295,ExtendTheLockdown DoNotOpenCalifornia and others are TRENDING because NIGERIA AND OTHER FOREIGN NATIONS WERE PAID TO POST IT ALL NIGHT TODAY.,anti
1296,StayHomeSavesLives.,anti
1297,How Are You All Friend.Please Link SIgnup $100 free giveaway maney please signup now anyway linksignup now … NotDying4WallStreet TerrenceMcNally DieForTheDow CoronavirusLockdown Carolina makemoney maney online,pro
1298,said this on March 19th … and now he just tweeted Free America Now. I like Elon Musk but this guy is no scientist by far and it 's just such a stupid thing to say … extendthelockdown.,anti
1299,WAKE UP AMERICA IT'S TIME TO GO BACK TO WORK!!! SAFELY IT CAN BE DONE!!! americafirst jobs living time2getback2work,pro
1300,"please dont fall for this, its a scam kindly retweet to save lives. extendthelockdown prayfor.",anti
1301,"If the doors of your smallbusiness are closed due to the COVID ShelterInPlace lockdown, when they I will come. The only way America will save its SmallBusinesses and those Jobs is to SupportTheLittleGuy.",pro
1302,orlando florida.,pro
1303,losangeles covid_19 californiansforall DTLA freedom,anti
1304,Not when the antibiotic you were prescribed is the WRONG solution. Closing the American economy and restricted the constitutional rights of all american citizens is paper napkin science in terms of a solution- and we are all waking up. operat,pro
1305,pelosi bidendropout biden firefauci endthefed end the quarantine end the curfew lockdownend end the shutdown COVID-19 OPENAMERICANOW reopencalifornia reopencalifornianow,pro
1306,"Well folks, here 's the latest casualty directly related to this COVID19 crisis. That $1,200 did n't even come close to the damage seen here. coronadeath reopenok reopennorman clarkforprison",pro
1307,Lockdown ACT OF WAR AGAINST PEOPLE humanityisnotavirus covid19= SCAM KILLING with 5G -REALITY reopening reopenworld.,pro
1308,OperationGridlock happening April 15!,pro
1309,"Contact-tracing is basically CRM so we think we 've got it sorted, says Salesforce COVID?19 ContactTracing CRM Salesforce NOW Tech4All technews CloudComputing Cloud SocialDistancing technology.",pro
1310,Why do we have to wait any longer? texas florida,pro
1311,ExtendTheLockdown Elon Musk does n't care about your freedom or your life. freeamericanow from the rich.,anti
1312,WuhanCoronaVirus they lied with the numbers and stripped our rights away from us.,pro
1313,People out there like it 's a normal day … stayathome stayhomesaveslives stayathomeorder CA california losangeles,anti
1314,Thank you Good luck best wishes to Florida tomorrow w the,pro
1315,reopenil freeamerica.,pro
1316,QuarantineandRave with JuliTunzZz Radio!! ExtendTheLockdown Episode 92 is UBER LIT,anti
1317,"Motorway emptiness pictures give snapshot views of the 'oh so quiet' M5, M4, M25 and M42 Highways England cameras capture the silent motorways in Gloucestershire and beyond on Saturday morning stayhomesaveslives protectthenhs covid_19",anti
1318,The lack of push back against unconstitutional shutdowns by too many timid sheep does not bode well for any future authoritarian assaults on our basic freedoms OPENAMERICANOW TrumpPressConf COVID19 OpenOhio Trump NRA Ohiolockdown ohiounemployment Tucker.,pro
1319,"Are researchers studying COVID19 infections symptoms severity in healthcare workers? Are n't nurses, doctors aides a good proxy for the fit, able working-age population that folks think will be fine if the infection rages nationally? How are they fairing?",pro
1320,I'm posting s notice about the rally tomorrow in Texas because he was banned yesterday f.,pro
1321,The threat is real.,pro
1322,"It 's not Lives-vs-$ it is Lives-vs-Lives. Covid appears to be a preferred disease. Cardiac rehab, elective surgery, testing … all waiting how many of those lives could be lost? How many suffer from stress or economic demise? reopenillinois.",pro
1323,TestandTrace is a coordinated COVID19 propaganda campaign forced on an unsuspecting public by CorporateMedia CorporateGovernments WallStreet to instill public confidence to reopen the economy before it 's safe. extendt,anti
1324,i hope you are on your way ReOpenNC,pro
1325,Arizona has a COVID19 mortality rate of 0.000039% yes that 's 0.000039% Yet we 've absolutely destroyed our economy? For what? WakeUpAmerica Not EVERY State is NYC we do n't NEED to be locked down KAG2020 PardonFlynn Pa,pro
1326,Kindly share and follow us and we would follow back indaboski gigi shutup ExtendTheLockdown NCDC COVID19,anti
1327,ExtendTheLockdown NCAA WednesdayWisdom Elon Musk Amash Irrfan Khan SM_???_?? Feel No Ways ExtendTheLockdown PenceIsAnIdiot InternationalDanceDay.,anti
1328,May Day hindi. Lock down ke sipahi kaun? ExtendTheLockdown.,anti
1329,Somebody who can pay $3 for a box of gloves and some purell without creating a work stoppage! There is no,pro
1330,Quarantine with valentine ep 30 quarantinewithvalentine ufo2020 tuesdayvibes extendthelockdown aliensarereal lockdown corona COVID19 cartoons,anti
1331,ban 5G resurrect traditional values! Let 's make America the greatest ever! naazirra.,pro
1332,And yet the media are pressing the government to end lockdown and open non essential shops. And who will they blame for such catastrophic loss of life? The government of course. extendthelockdown coronavirus nonessential,anti
1333,Amash views fire desire Elon Musk NCAA askagbarr wednesdaywisdom extendthelockdown internationaldanceday wednesdaymorning denimday assassinscreed animalcrossing pmqs gainszn the_book_of_us wellbeingwednesday,anti
1334,If only the idiots could read and understand what this says.,anti
1335,TheVampireDiaries script was written by a Gemini like myself wednesdaymorning wellbeingwednesday IrfanKhan COVID19 coronavirus CHEN iamfreedom ExtendTheLockdown Legend NCTDREAM dayofdh2020 tenable bts ???????????????????? LosAngeles TechNews Apple lovelive,anti
1336,Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs extendthelockdown donotopencalifornianow Also libs: is asshoe,anti
1337,No more money! these bills are for elites only.,pro
1338,trump,pro
1339,"COVID19 Coronavirus WHO Anonymous Hacks WHO, Wuhan Biolab Bill Gates Foundation MAGA QANON GreatAwakening POTUS PatriotsFight Q KAG PATRIOT WWG1WGA WETHEPEOPLE PresidentTrump FoxNews lockdown Lockdownextention protest.",anti
1340,Uneducated trump voters and fox news audience still think CoronaVirus is a hoax. notdying4wallstreet COVIDIDIOTS generalstrike hantavirus,pro
1341,PROTESTS BEING REMOVED FROM YOUTUBE!! Freedom of speech! This is AMERICA and MichiganProtest is where we should STAND TOGETHER for our constitutional rights!! More of US than THEM! Let 's fight! operationgridlock,pro
1342,"funded protests are used by states to reopen during a pandemic. Workers must go to work or face economic ruin denied unemployment. Only recourse for workers is to strike because their labor=ruling class wealth. Workers, by s",pro
1343,"By God, I love this President more and more every day! Never wanted to go to a rally out of fear of being trampled I'm disabled, but now I wanna go! trumprally.",pro
1344,Georgia governor Brian Kemp is right and Trump should support him in doing so. Trump said it himself we have to as millions will die of suicide already happening. Covid19 numbers not even close up to last seasonal flu numbers few years ago. Foxnews said it a hoax.,pro
1345,firstamendment,pro
1346,27ABR Abren negocios en varios estados de EEUU USA EEUU COVID19 coronavirus QuedemosnoEnCasa,pro
1347,notdying4wallstreet generalstrike We do n't have to all walk off the job to strike. We 're *already* off the job. All we have to do is defy Trump 's order to and instead StayAtHomeSaveLives.,pro
1348,"Leftist claims that capitalism failed against COVID19 are wrong, and rely entirely on ignoring and distorting facts. What 's failing us is government overreach and liberal hubris. backtobusiness MAGA.",pro
1349,"Stand against Censorship FirstAmendment Twitter took this down blocked reopenmichigan reopencalifornia reopenwisconsin reopenMA RT they ca n't shutdown 10,000 of us",pro
1350,"You can voluntarily comply with public health guidelines, but you cannot be forced into house arrest for months on end without a trial. KNOW YOUR RIGHTS.",pro
1351,"Fox News, MSNBC, ABC, CBS NBC Crisis for cash. Sharyl Attkisson Honest independent 4th estate. Republicans Democrats Panic for power. Independent patriots Last defenders of the Bill of Rights. reopenfreedom fullmeasure nextrevfnc TPUSA.",pro
1352,"If this is the TrumpPressConf does that also mean it will be the last daily propaganda rally substitute, er coronavirus task force briefing?",pro
1353,The Tikiapara incident is wrong. I have asked police to take stern action without harassing the innocents: ExtendTheLockdown covid Covid_19 tikiapara Tikiapara.,anti
1354,Jim Demint on the need to Spotlight on freedom freedomworks finance business buildthewall youtube trending trumppence tcot topstories AFP upnext pjnet gunrights breaking breakingnews dailynews draintheswamp headlines …,pro
1355,HORRIBLE! Liberal propaganda outlet hack LOSES IT ATTACKS and SMEARS HIJACKS PRESSER What a TOTAL DISGRACE! VIDEO: cbsnews fakenews liberalshateamerica paulareid makeliberalscry …,pro
1356,The lockdown should n't be eased just yet. extendthelockdown.,anti
1357,extendthelockdown,anti
1358,Not the way we make America Great. PA idiots darwinaward,anti
1359,Richmond is Ready to RALLY! ReopenVirginia ampFW,pro
1360,Pink Salt Wall provides Himalayan Salt Cross Lamp which has a little touch of faith with fine crafted Holy Cross To Get: pinksalt saltlamp himalayansaltlamp COVID19 coronacrisis COVID_19 ExtendTheLockdown Jews Elon_Musk Amash NCAA jongdae,anti
1361,Help and the other emergency services by staying home this weekend StayHomeSavesLives coronavirus.,anti
1362,I recall a month ago being attacked over and over about how overwhelming this pandemic was gonna be. 1 infects 10. 10 infects 100. 100 infects 1000s. Where are those people now. This was so over hyped …,pro
1363,This tyrannical behavior needs to stop!,pro
1364,The guy who got someone killed by recommending meds wants the country open. The guy who ran a fraudulent charity wants the country open. His cult would believe what he says even if literal diarrhea fell from his mouth DieForTheDow GOPDeathPanels,pro
1365,openamericanow firefauci endthefed end the quarantine end the curfew end the lockdown end the shutdown lockdown liberatenewhampshire liberatemichigan liberateohio liberateminnesota COVID19,pro
1366,protestors coronavirus.,anti
1367,Do n't buy any new cars COVID19 capitalismidiots crash2020.,anti
1368,Now THAT was a market rally today! dow NASDAQ SP500,pro
1369,Tesla CEO Elon Musk is urging states across the country to put an end to lockdowns aimed at preventing the spread of COVID-19 ExtendTheLockdown openamericanow recovery,anti
1370,$XLF $XLI $XLK $XLP $XLRE $XLU $XLV $XLY TheMacroTeller TMT MacroTeller MTF MacroTradingFactory Stocks Earnings Valuations StockMarket investing investment COVID19 economy growth shutdown lockdown EPS Markets Bubble Crash,pro
1371,"Tough as it is, it 's the right call, and I for 1 will be back supporting you when you can open up again! stayhomesaveslives.",anti
1372,"The actual data shows AMPLE hospital bed capacity. This threat that was hyped by the media has n't materialized. And neither you, nor anyone else, can empirically prove that the lockdown is helping. Virus pose",pro
1373,This President 's liberate tweets have consequences! Journalists were kidnapped at knife point in CA at a rally. We need leaders from both parties to speak out against this madness. COVID2019.,anti
1374,Dont let your HATE OR CORPORATE GREED get you killed by this MADMAN. Death is far too high a price to pay. generalstrike notdyingforwallstreet COVID19 stayhome trumpmeltdown coronavirus shelterinplace quarantine gopbetrayedamerica [THREAD],pro
1375,"If you get covid virus, then you 'll know how painful it is. By I feel like you are going to shutdown your 2nd term …",pro
1376,"Elon Musk backs coronavirus reopening, takes heat from Rep. Omar FoxBusiness Omar putting her extensive camel herding experience to use … omar KAG MAGA",pro
1377,The only thing to fear now is fear it self.,pro
1378,"Folks, ItIsUpToUs! This infringement on our rights is what recall petitions, injunctions, lawsuits are for. Correct Get started now. betheactivist takebackamerica 1A 2a tcot ccot riseup liberty covidfascism",pro
1379,We have been patrolling the area extensivley today. This behaviour is so reckless and placing unnecessary demand on resources. stayhomesaveslives.,anti
1380,"With reports such as this, it 's not a good idea to ease the lockdown. extendthelockdown.",anti
1381,"Ridiculous comment!! Covid_19 closer to the death rate for the flu, which is about 0.1%.",pro
1382,How does a pawn store qualify as an essential business? Is that so you can hack your gold bracelet to feed your family? reopennc,pro
1383,socialdistancing stayhomesaveslives.,anti
